주문일자,주문번호,매장코드,매장명,지역,채널,상품코드,카테고리,상품명,색상,사이즈,수량,정상가,할인율,판매단가,매출액,고객ID,성별,연령,회원등급,결제수단,주문상태
2025-12-12,O107421,S004,잠실롯데점,서울,오프라인,SKU00032,상의,후드티,BROWN,XS,1,89000,30,62000,62000,C51931,M,20,일반,카드,정상
2025-12-12,O107422,S014,대전둔산점,대전,오프라인,SKU00023,상의,로고 티셔츠,NAVY,XL,3,49000,0,49000,147000,C92984,F,30,일반,상품권,정상
2025-12-12,O107422,S014,대전둔산점,대전,오프라인,SKU00127,신발,샌들,NAVY,245,1,129000,0,129000,129000,C92984,F,30,일반,상품권,정상
2025-12-12,O107423,S101,공식몰,온라인,온라인,SKU00020,데님,데님 셔츠,IVORY,L,2,89000,0,89000,178000,C45885,F,25,비회원,카드,정상
2025-12-12,O107424,S011,부산센텀시티,부산,오프라인,SKU00140,액세서리,지갑,KHAKI,FREE,1,99000,0,99000,99000,C49966,M,35,SILVER,간편결제,정상
2025-12-12,O107425,S006,분당현대점,경기,오프라인,SKU00007,데님,청바지 와이드,KHAKI,XS,1,99000,0,99000,99000,C50898,F,25,GOLD,현금,정상
2025-12-12,O107425,S006,분당현대점,경기,오프라인,SKU00128,액세서리,벨트,BEIGE,FREE,1,79000,30,55000,55000,C50898,F,25,GOLD,현금,정상
2025-12-12,O107426,S003,홍대점,서울,오프라인,SKU00075,하의,치노 팬츠,RED,M,1,79000,0,79000,79000,C90096,M,20,VIP,카드,정상
2025-12-12,O107426,S003,홍대점,서울,오프라인,SKU00063,원피스,미니 원피스,KHAKI,XL,2,129000,10,116000,232000,C90096,M,20,VIP,카드,정상
2025-12-12,O107427,S008,고양스타필드,경기,오프라인,SKU00118,신발,로퍼,KHAKI,230,1,189000,10,170000,170000,C92326,M,35,비회원,현금,정상
2025-12-12,O107428,S012,대구동성로점,대구,오프라인,SKU00129,액세서리,벨트,BLACK,FREE,1,79000,0,79000,79000,C27776,F,50,비회원,카드,정상
2025-12-13,O107429,S007,수원AK점,경기,오프라인,SKU00031,상의,후드티,WHITE,L,2,89000,0,89000,178000,C35904,F,25,GOLD,카드,정상
2025-12-13,O107429,S007,수원AK점,경기,오프라인,SKU00020,데님,데님 셔츠,IVORY,XL,3,89000,0,89000,267000,C35904,F,25,GOLD,카드,정상
2025-12-13,O107430,S010,부산서면점,부산,오프라인,SKU00024,상의,로고 티셔츠,DENIM_BLUE,M,1,49000,0,49000,49000,C81152,F,20,SILVER,간편결제,정상
2025-12-13,O107430,S010,부산서면점,부산,오프라인,SKU00015,데님,데님 스커트,BLACK,S,1,79000,20,63000,63000,C81152,F,20,SILVER,간편결제,정상
2025-12-13,O107431,S003,홍대점,서울,오프라인,SKU00013,데님,데님 자켓,WHITE,M,1,159000,10,143000,143000,C83588,F,30,SILVER,카드,정상
2025-12-13,O107432,S013,광주충장로점,광주,오프라인,SKU00046,아우터,패딩,BEIGE,XL,1,459000,30,321000,321000,C21531,F,20,SILVER,카드,정상
2025-12-13,O107433,S003,홍대점,서울,오프라인,SKU00142,액세서리,지갑,BEIGE,FREE,1,99000,10,89000,89000,C86843,M,20,일반,현금,정상
2025-12-13,O107433,S003,홍대점,서울,오프라인,SKU00067,원피스,롱 원피스,DENIM_BLUE,M,1,159000,10,143000,143000,C86843,M,20,일반,현금,정상
2025-12-13,O107434,S101,공식몰,온라인,온라인,SKU00047,아우터,패딩,GREY,M,-1,459000,10,413000,-413000,C45035,M,45,SILVER,카드,반품
2025-12-13,O107434,S101,공식몰,온라인,온라인,SKU00107,가방,미니백,DENIM_BLUE,FREE,1,149000,0,149000,149000,C45035,M,45,SILVER,카드,정상
2025-12-13,O107435,S016,여주아울렛,경기,아울렛,SKU00124,신발,샌들,IVORY,265,1,129000,30,90000,90000,C67528,F,25,GOLD,간편결제,정상
2025-12-13,O107435,S016,여주아울렛,경기,아울렛,SKU00069,원피스,니트 원피스,BLACK,XL,-2,119000,50,59000,-118000,C67528,F,25,GOLD,간편결제,반품
2025-12-13,O107436,S102,무신사입점,온라인,온라인,SKU00111,가방,클러치,DENIM_BLUE,FREE,1,99000,10,89000,89000,C48086,F,25,일반,간편결제,정상
2025-12-13,O107437,S102,무신사입점,온라인,온라인,SKU00032,상의,후드티,BROWN,S,1,89000,0,89000,89000,C24662,M,20,일반,카드,정상
2025-12-13,O107438,S004,잠실롯데점,서울,오프라인,SKU00013,데님,데님 자켓,WHITE,S,1,159000,30,111000,111000,C57827,F,30,비회원,상품권,정상
2025-12-13,O107438,S004,잠실롯데점,서울,오프라인,SKU00072,하의,치노 팬츠,WHITE,XS,2,79000,20,63000,126000,C57827,F,30,비회원,상품권,정상
2025-12-13,O107439,S005,여의도IFC점,서울,오프라인,SKU00098,가방,토트백,BEIGE,FREE,1,229000,0,229000,229000,C45111,M,35,일반,카드,정상
2025-12-13,O107440,S102,무신사입점,온라인,온라인,SKU00122,신발,부츠,BLACK,265,1,259000,10,233000,233000,C87631,F,45,SILVER,카드,정상
2025-12-13,O107440,S102,무신사입점,온라인,온라인,SKU00142,액세서리,지갑,BEIGE,FREE,1,99000,0,99000,99000,C87631,F,45,SILVER,카드,정상
2025-12-13,O107441,S010,부산서면점,부산,오프라인,SKU00122,신발,부츠,BLACK,235,2,259000,0,259000,518000,C97173,M,25,SILVER,간편결제,정상
2025-12-13,O107442,S001,강남플래그십,서울,오프라인,SKU00037,상의,폴로셔츠,KHAKI,S,1,69000,0,69000,69000,C46150,M,40,일반,현금,정상
2025-12-13,O107443,S004,잠실롯데점,서울,오프라인,SKU00049,아우터,블레이저,WHITE,XS,1,259000,10,233000,233000,C51689,F,20,일반,카드,정상
2025-12-13,O107443,S004,잠실롯데점,서울,오프라인,SKU00001,데님,청바지 슬림핏,WHITE,M,1,89000,0,89000,89000,C51689,F,20,일반,카드,정상
2025-12-13,O107443,S004,잠실롯데점,서울,오프라인,SKU00141,액세서리,지갑,DENIM_BLUE,FREE,1,99000,20,79000,79000,C51689,F,20,일반,카드,정상
2025-12-13,O107444,S001,강남플래그십,서울,오프라인,SKU00061,원피스,미니 원피스,IVORY,S,2,129000,10,116000,232000,C90757,M,45,비회원,간편결제,정상
2025-12-13,O107445,S102,무신사입점,온라인,온라인,SKU00018,데님,데님 셔츠,DENIM_BLUE,L,1,89000,0,89000,89000,C49836,F,25,SILVER,카드,정상
2025-12-13,O107445,S102,무신사입점,온라인,온라인,SKU00087,하의,롱 스커트,NAVY,M,1,99000,10,89000,89000,C49836,F,25,SILVER,카드,정상
2025-12-13,O107446,S002,명동점,서울,오프라인,SKU00137,액세서리,선글라스,IVORY,FREE,1,119000,20,95000,95000,C86822,F,35,일반,카드,정상
2025-12-13,O107447,S009,인천신세계점,인천,오프라인,SKU00084,하의,롱 스커트,RED,XS,1,99000,30,69000,69000,C20332,F,35,SILVER,현금,정상
2025-12-13,O107448,S102,무신사입점,온라인,온라인,SKU00021,데님,데님 셔츠,GREY,L,2,89000,0,89000,178000,C10325,F,35,VIP,간편결제,정상
2025-12-13,O107448,S102,무신사입점,온라인,온라인,SKU00025,상의,로고 티셔츠,KHAKI,M,1,49000,0,49000,49000,C10325,F,35,VIP,간편결제,정상
2025-12-13,O107449,S017,파주아울렛,경기,아울렛,SKU00043,아우터,트렌치코트,BEIGE,S,1,329000,30,230000,230000,C37832,F,30,VIP,간편결제,정상
2025-12-13,O107449,S017,파주아울렛,경기,아울렛,SKU00119,신발,로퍼,BEIGE,255,-1,189000,30,132000,-132000,C37832,F,30,VIP,간편결제,반품
2025-12-13,O107450,S103,29CM입점,온라인,온라인,SKU00110,가방,클러치,GREY,FREE,1,99000,30,69000,69000,C32547,F,20,일반,카드,정상
2025-12-13,O107451,S015,제주연동점,제주,오프라인,SKU00075,하의,치노 팬츠,RED,S,1,79000,0,79000,79000,C96292,F,25,SILVER,간편결제,정상
2025-12-13,O107451,S015,제주연동점,제주,오프라인,SKU00023,상의,로고 티셔츠,NAVY,L,1,49000,10,44000,44000,C96292,F,25,SILVER,간편결제,정상
2025-12-13,O107452,S010,부산서면점,부산,오프라인,SKU00077,하의,조거 팬츠,DENIM_BLUE,L,1,89000,0,89000,89000,C60074,M,25,GOLD,카드,정상
2025-12-13,O107453,S010,부산서면점,부산,오프라인,SKU00141,액세서리,지갑,DENIM_BLUE,FREE,1,99000,20,79000,79000,C61804,F,30,비회원,간편결제,정상
2025-12-13,O107453,S010,부산서면점,부산,오프라인,SKU00029,상의,크롭 티,BLACK,S,2,39000,10,35000,70000,C61804,F,30,비회원,간편결제,정상
2025-12-13,O107453,S010,부산서면점,부산,오프라인,SKU00041,아우터,트렌치코트,GREY,L,1,329000,0,329000,329000,C61804,F,30,비회원,간편결제,정상
2025-12-13,O107454,S102,무신사입점,온라인,온라인,SKU00138,액세서리,선글라스,GREY,FREE,1,119000,0,119000,119000,C96741,F,25,비회원,현금,정상
2025-12-13,O107455,S016,여주아울렛,경기,아울렛,SKU00058,아우터,바람막이,NAVY,M,1,119000,60,47000,47000,C10801,F,30,일반,현금,정상
2025-12-13,O107456,S003,홍대점,서울,오프라인,SKU00114,신발,스니커즈,GREY,240,1,159000,30,111000,111000,C97369,F,30,비회원,상품권,정상
2025-12-13,O107457,S017,파주아울렛,경기,아울렛,SKU00039,상의,폴로셔츠,DENIM_BLUE,L,1,69000,60,27000,27000,C43940,F,40,VIP,간편결제,정상
2025-12-13,O107457,S017,파주아울렛,경기,아울렛,SKU00075,하의,치노 팬츠,RED,XS,1,79000,50,39000,39000,C43940,F,40,VIP,간편결제,정상
2025-12-13,O107457,S017,파주아울렛,경기,아울렛,SKU00038,상의,폴로셔츠,WHITE,S,1,69000,50,34000,34000,C43940,F,40,VIP,간편결제,정상
2025-12-13,O107457,S017,파주아울렛,경기,아울렛,SKU00109,가방,클러치,WHITE,FREE,1,99000,30,69000,69000,C43940,F,40,VIP,간편결제,정상
2025-12-13,O107458,S005,여의도IFC점,서울,오프라인,SKU00037,상의,폴로셔츠,KHAKI,M,1,69000,0,69000,69000,C21766,F,45,비회원,카드,정상
2025-12-13,O107459,S011,부산센텀시티,부산,오프라인,SKU00110,가방,클러치,GREY,FREE,1,99000,20,79000,79000,C31470,M,25,비회원,상품권,정상
2025-12-13,O107460,S010,부산서면점,부산,오프라인,SKU00013,데님,데님 자켓,WHITE,L,1,159000,30,111000,111000,C88167,F,30,SILVER,카드,정상
2025-12-13,O107461,S011,부산센텀시티,부산,오프라인,SKU00028,상의,크롭 티,BROWN,XS,1,39000,10,35000,35000,C83461,M,40,SILVER,카드,정상
2025-12-13,O107461,S011,부산센텀시티,부산,오프라인,SKU00044,아우터,트렌치코트,KHAKI,S,1,329000,10,296000,296000,C83461,M,40,SILVER,카드,정상
2025-12-13,O107462,S002,명동점,서울,오프라인,SKU00009,데님,데님 자켓,DENIM_BLUE,XS,1,159000,0,159000,159000,C58537,F,25,일반,카드,정상
2025-12-13,O107463,S015,제주연동점,제주,오프라인,SKU00112,가방,클러치,RED,FREE,1,99000,0,99000,99000,C39529,M,25,비회원,카드,정상
2025-12-13,O107463,S015,제주연동점,제주,오프라인,SKU00089,하의,반바지,KHAKI,L,1,49000,30,34000,34000,C39529,M,25,비회원,카드,정상
2025-12-13,O107463,S015,제주연동점,제주,오프라인,SKU00124,신발,샌들,IVORY,230,1,129000,20,103000,103000,C39529,M,25,비회원,카드,정상
2025-12-13,O107463,S015,제주연동점,제주,오프라인,SKU00042,아우터,트렌치코트,BROWN,M,1,329000,30,230000,230000,C39529,M,25,비회원,카드,정상
2025-12-13,O107464,S015,제주연동점,제주,오프라인,SKU00133,액세서리,모자,IVORY,FREE,1,49000,0,49000,49000,C80793,M,25,일반,카드,정상
2025-12-13,O107464,S015,제주연동점,제주,오프라인,SKU00064,원피스,롱 원피스,KHAKI,M,1,159000,0,159000,159000,C80793,M,25,일반,카드,정상
2025-12-13,O107465,S007,수원AK점,경기,오프라인,SKU00094,가방,크로스백,KHAKI,FREE,2,189000,10,170000,340000,C31890,M,20,SILVER,상품권,정상
2025-12-13,O107466,S001,강남플래그십,서울,오프라인,SKU00011,데님,데님 자켓,KHAKI,L,2,159000,0,159000,318000,C79486,M,25,SILVER,카드,정상
2025-12-13,O107467,S017,파주아울렛,경기,아울렛,SKU00045,아우터,트렌치코트,BLACK,S,1,329000,30,230000,230000,C88024,F,40,GOLD,간편결제,정상
2025-12-13,O107467,S017,파주아울렛,경기,아울렛,SKU00040,상의,폴로셔츠,BLACK,XS,1,69000,50,34000,34000,C88024,F,40,GOLD,간편결제,정상
2025-12-13,O107468,S103,29CM입점,온라인,온라인,SKU00105,가방,미니백,KHAKI,FREE,2,149000,30,104000,208000,C20780,F,35,GOLD,카드,정상
2025-12-13,O107468,S103,29CM입점,온라인,온라인,SKU00148,액세서리,양말 세트,IVORY,FREE,1,19000,0,19000,19000,C20780,F,35,GOLD,카드,정상
2025-12-13,O107469,S103,29CM입점,온라인,온라인,SKU00048,아우터,패딩,WHITE,XL,3,459000,0,459000,1377000,C23076,F,30,GOLD,카드,정상
2025-12-13,O107469,S103,29CM입점,온라인,온라인,SKU00105,가방,미니백,KHAKI,FREE,1,149000,30,104000,104000,C23076,F,30,GOLD,카드,정상
2025-12-13,O107470,S004,잠실롯데점,서울,오프라인,SKU00003,데님,청바지 슬림핏,GREY,M,1,89000,30,62000,62000,C75822,M,25,VIP,현금,정상
2025-12-13,O107470,S004,잠실롯데점,서울,오프라인,SKU00044,아우터,트렌치코트,KHAKI,L,1,329000,0,329000,329000,C75822,M,25,VIP,현금,정상
2025-12-13,O107471,S104,SSF샵입점,온라인,온라인,SKU00123,신발,샌들,BROWN,235,1,129000,20,103000,103000,C84034,F,50,SILVER,카드,정상
2025-12-13,O107471,S104,SSF샵입점,온라인,온라인,SKU00015,데님,데님 스커트,BLACK,L,2,79000,0,79000,158000,C84034,F,50,SILVER,카드,정상
2025-12-13,O107471,S104,SSF샵입점,온라인,온라인,SKU00125,신발,샌들,BLACK,250,1,129000,0,129000,129000,C84034,F,50,SILVER,카드,정상
2025-12-13,O107471,S104,SSF샵입점,온라인,온라인,SKU00045,아우터,트렌치코트,BLACK,XS,1,329000,0,329000,329000,C84034,F,50,SILVER,카드,정상
2025-12-13,O107472,S001,강남플래그십,서울,오프라인,SKU00002,데님,청바지 슬림핏,BLACK,L,1,89000,10,80000,80000,C54873,F,30,비회원,현금,정상
2025-12-13,O107472,S001,강남플래그십,서울,오프라인,SKU00044,아우터,트렌치코트,KHAKI,XS,1,329000,0,329000,329000,C54873,F,30,비회원,현금,정상
2025-12-13,O107473,S003,홍대점,서울,오프라인,SKU00044,아우터,트렌치코트,KHAKI,S,1,329000,20,263000,263000,C52470,M,30,비회원,카드,정상
2025-12-13,O107473,S003,홍대점,서울,오프라인,SKU00076,하의,조거 팬츠,IVORY,M,1,89000,20,71000,71000,C52470,M,30,비회원,카드,정상
2025-12-13,O107473,S003,홍대점,서울,오프라인,SKU00112,가방,클러치,RED,FREE,1,99000,20,79000,79000,C52470,M,30,비회원,카드,정상
2025-12-13,O107473,S003,홍대점,서울,오프라인,SKU00008,데님,청바지 와이드,RED,XL,1,99000,30,69000,69000,C52470,M,30,비회원,카드,정상
2025-12-14,O107474,S001,강남플래그십,서울,오프라인,SKU00076,하의,조거 팬츠,IVORY,L,1,89000,0,89000,89000,C37607,M,40,SILVER,현금,정상
2025-12-14,O107474,S001,강남플래그십,서울,오프라인,SKU00148,액세서리,양말 세트,IVORY,FREE,1,19000,0,19000,19000,C37607,M,40,SILVER,현금,정상
2025-12-14,O107475,S011,부산센텀시티,부산,오프라인,SKU00010,데님,데님 자켓,BLACK,S,1,159000,0,159000,159000,C44391,F,30,VIP,카드,정상
2025-12-14,O107476,S010,부산서면점,부산,오프라인,SKU00019,데님,데님 셔츠,BEIGE,L,1,89000,20,71000,71000,C36824,M,30,SILVER,상품권,정상
2025-12-14,O107477,S005,여의도IFC점,서울,오프라인,SKU00120,신발,부츠,BROWN,265,1,259000,10,233000,233000,C55810,F,20,GOLD,카드,정상
2025-12-14,O107477,S005,여의도IFC점,서울,오프라인,SKU00037,상의,폴로셔츠,KHAKI,M,1,69000,20,55000,55000,C55810,F,20,GOLD,카드,정상
2025-12-14,O107478,S014,대전둔산점,대전,오프라인,SKU00003,데님,청바지 슬림핏,GREY,L,1,89000,20,71000,71000,C29772,F,25,비회원,카드,정상
2025-12-14,O107479,S008,고양스타필드,경기,오프라인,SKU00098,가방,토트백,BEIGE,FREE,1,229000,20,183000,183000,C19968,F,25,일반,현금,정상
2025-12-14,O107480,S018,김해아울렛,부산,아울렛,SKU00127,신발,샌들,NAVY,235,1,129000,40,77000,77000,C23662,F,20,비회원,카드,정상
2025-12-14,O107481,S103,29CM입점,온라인,온라인,SKU00135,액세서리,선글라스,NAVY,FREE,1,119000,30,83000,83000,C40097,M,30,일반,카드,정상
2025-12-14,O107481,S103,29CM입점,온라인,온라인,SKU00124,신발,샌들,IVORY,265,2,129000,20,103000,206000,C40097,M,30,일반,카드,정상
2025-12-14,O107482,S002,명동점,서울,오프라인,SKU00034,상의,맨투맨,GREY,L,1,79000,0,79000,79000,C66021,M,25,SILVER,간편결제,정상
2025-12-14,O107482,S002,명동점,서울,오프라인,SKU00055,아우터,가디건,KHAKI,M,1,139000,0,139000,139000,C66021,M,25,SILVER,간편결제,정상
2025-12-14,O107483,S018,김해아울렛,부산,아울렛,SKU00121,신발,부츠,NAVY,230,2,259000,60,103000,206000,C70021,F,20,VIP,카드,정상
2025-12-14,O107484,S008,고양스타필드,경기,오프라인,SKU00046,아우터,패딩,BEIGE,M,1,459000,0,459000,459000,C55607,F,45,비회원,카드,정상
2025-12-14,O107484,S008,고양스타필드,경기,오프라인,SKU00109,가방,클러치,WHITE,FREE,1,99000,0,99000,99000,C55607,F,45,비회원,카드,정상
2025-12-14,O107485,S006,분당현대점,경기,오프라인,SKU00031,상의,후드티,WHITE,M,1,89000,0,89000,89000,C33729,M,25,SILVER,현금,정상
2025-12-14,O107486,S002,명동점,서울,오프라인,SKU00104,가방,미니백,WHITE,FREE,2,149000,0,149000,298000,C10059,F,25,일반,간편결제,정상
2025-12-14,O107487,S003,홍대점,서울,오프라인,SKU00024,상의,로고 티셔츠,DENIM_BLUE,M,2,49000,0,49000,98000,C81157,F,30,일반,카드,정상
2025-12-14,O107488,S101,공식몰,온라인,온라인,SKU00023,상의,로고 티셔츠,NAVY,S,1,49000,10,44000,44000,C65849,M,30,VIP,상품권,정상
2025-12-14,O107488,S101,공식몰,온라인,온라인,SKU00103,가방,백팩,BROWN,FREE,1,169000,30,118000,118000,C65849,M,30,VIP,상품권,정상
2025-12-14,O107488,S101,공식몰,온라인,온라인,SKU00135,액세서리,선글라스,NAVY,FREE,1,119000,0,119000,119000,C65849,M,30,VIP,상품권,정상
2025-12-14,O107489,S016,여주아울렛,경기,아울렛,SKU00081,하의,미니 스커트,BEIGE,XL,1,69000,60,27000,27000,C15171,M,20,SILVER,카드,정상
2025-12-14,O107490,S017,파주아울렛,경기,아울렛,SKU00119,신발,로퍼,BEIGE,235,3,189000,50,94000,282000,C40560,F,20,비회원,카드,정상
2025-12-14,O107491,S104,SSF샵입점,온라인,온라인,SKU00042,아우터,트렌치코트,BROWN,M,1,329000,10,296000,296000,C99953,M,30,VIP,카드,정상
2025-12-14,O107492,S015,제주연동점,제주,오프라인,SKU00002,데님,청바지 슬림핏,BLACK,L,2,89000,10,80000,160000,C90446,F,30,일반,카드,정상
2025-12-14,O107493,S104,SSF샵입점,온라인,온라인,SKU00040,상의,폴로셔츠,BLACK,M,2,69000,0,69000,138000,C38727,M,30,비회원,간편결제,정상
2025-12-14,O107493,S104,SSF샵입점,온라인,온라인,SKU00043,아우터,트렌치코트,BEIGE,L,1,329000,10,296000,296000,C38727,M,30,비회원,간편결제,정상
2025-12-14,O107494,S005,여의도IFC점,서울,오프라인,SKU00128,액세서리,벨트,BEIGE,FREE,1,79000,10,71000,71000,C10451,F,35,일반,카드,정상
2025-12-14,O107495,S008,고양스타필드,경기,오프라인,SKU00050,아우터,블레이저,DENIM_BLUE,XL,1,259000,10,233000,233000,C75942,F,25,일반,현금,정상
2025-12-14,O107496,S001,강남플래그십,서울,오프라인,SKU00029,상의,크롭 티,BLACK,L,2,39000,20,31000,62000,C92574,M,20,VIP,간편결제,정상
2025-12-14,O107497,S002,명동점,서울,오프라인,SKU00075,하의,치노 팬츠,RED,L,1,79000,20,63000,63000,C40520,M,35,SILVER,카드,정상
2025-12-14,O107498,S017,파주아울렛,경기,아울렛,SKU00067,원피스,롱 원피스,DENIM_BLUE,M,1,159000,50,79000,79000,C71041,M,30,비회원,간편결제,정상
